dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,sjit,djit,tcprtt,synack,ackdat,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_ltm,ct_srv_dst,attack_cat,label
0.131092008450499,0.0,ssh,0.2,0.40000000000000013,0.31632653061224486,0.26303127506014434,0.02606650665363121,0.0,0.0,0.0407270456298256,0.025794662532270453,0.10910632381131534,0.10427809789834888,0.0,0.10915802986472735,0.9217391304347825,0.9217391304347824,0.021189682494735466,0.2987551867219917,0.0,0.0,0.2987551867219917,0.0,evasion_anti_forensics,1
0.11360821738180228,0.0,ssh,0.30000000000000004,0.19999999999999996,0.4081632653061224,0.07277465918203689,0.008997013454256545,0.0,0.0,0.06044601374603421,0.008208978732255158,0.08601839266740048,0.11362514488645531,0.002897607022570738,0.10121911468080173,0.6260869565217391,0.6260869565217391,0.04599420817690447,0.05394190871369292,0.0,0.0,0.05394190871369292,0.0,evasion_anti_forensics,1
0.5432723828950244,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.0483159582999198,0.001379846018231694,0.0,0.0,0.015781330352448907,0.0011615550619787107,0.0,0.5440851213308632,0.0,0.5405311666499393,0.5130434782608695,0.5130434782608695,0.8481429060317246,0.5394190871369295,0.0,0.0,0.5394190871369295,0.0,zero_day_covert_tunnel,1
0.011874408100823195,0.0,ssh,0.0,0.40000000000000013,0.0,0.0048115477145148355,0.0042584286844315295,0.0,0.0,0.0,0.004313586527587326,0.0,0.007765724204516969,0.0,0.004879730183021153,0.6434782608695652,0.6434782608695653,0.0,0.6390041493775933,0.0,0.0,0.6390041493775933,0.0,zero_day_buffer_overflow,1
0.013586362642966416,0.0,ssh,0.0,0.40000000000000013,0.0,0.007618283881315156,0.00603672379479831,0.0,0.0,0.0,0.006114917416686912,0.0,0.010716086203480664,0.0,0.004789950075450818,0.8434782608695651,0.843478260869565,0.0,0.6390041493775933,0.0,0.0,0.6390041493775933,0.0,zero_day_buffer_overflow,1
0.2510745246594303,0.0,ssh,0.4,0.19999999999999996,0.26530612244897955,0.5052125100240578,0.026058660499760914,0.0,0.0,0.018012829414676135,0.02612663243201524,0.11016148175285463,0.25088953969067623,0.08901096944764121,0.24527777358359854,0.4260869565217391,0.42608695652173906,0.1575571618705787,0.04564315352697096,0.0,0.0,0.04564315352697096,0.0,reconnaissance,0
0.775733954979238,0.0,ssh,0.7000000000000001,0.19999999999999996,0.4387755102040816,0.2359663191659984,0.004071540432108237,0.0,0.0,0.00971364450478796,0.003978911671862565,0.23536985776990554,0.7752947770504235,0.08631190719450206,0.776372036923383,0.3999999999999999,0.39999999999999997,0.22791857352336134,1.0,0.0,0.0,1.0,0.0,reconnaissance,0
0.008122677933998687,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009684598301527056,0.0,0.009285690812408572,0.3652173913043478,0.36521739130434777,0.0,0.6887966804979253,0.0,0.0,0.6887966804979253,0.0,zero_day_obfuscated_memory_attack,1
0.41105121293800534,0.0,ssh,0.4,0.19999999999999996,0.5408163265306122,0.6561748195669607,0.02088188943488134,0.0,0.0,0.022523625977461468,0.020815306408594084,0.26724024813394737,0.4119580180773912,0.2605667759165798,0.404341552839109,0.7826086956521738,0.7826086956521738,0.07515315504643758,0.02074688796680496,0.0,0.0,0.02074688796680496,0.0,privilege_escalation,1
0.007539884898375463,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012069357450926946,0.0,0.0028027232756520195,0.9739130434782609,0.9739130434782608,0.0,0.3402489626556016,0.0,0.0,0.3402489626556016,0.0,brute_force_only,1
0.020725577329350917,0.0,ssh,0.1,0.40000000000000013,0.24489795918367346,0.789093825180433,0.4379248683404681,0.0,0.0,0.17965115468534232,0.44090877034163367,0.0,0.014837949819610069,0.0,0.007837736777455171,0.34782608695652173,0.34782608695652173,0.016733298276813247,0.6887966804979253,0.0,0.0,0.6887966804979253,0.0,zero_day_obfuscated_memory_attack,1
0.5455671304727908,0.0,ssh,0.5,0.19999999999999996,0.25510204081632654,0.5801924619085805,0.01383077207052825,0.0,0.0,0.008018006975313012,0.013889927281399456,0.25844997841012346,0.5473942046001878,0.08347102724891177,0.549297198653402,0.1739130434782609,0.17391304347826086,0.13298516726262366,0.04564315352697096,0.0,0.0,0.04564315352697096,0.0,reconnaissance,0
0.08898521162672106,0.0,ssh,0.2,0.19999999999999996,0.31632653061224486,0.2445870088211708,0.03542364430480003,0.0,0.0,0.05941720064221306,0.03499331014712503,0.11748600768816655,0.08763340175366083,0.0,0.07339113011024967,0.6521739130434782,0.6521739130434783,0.042499552181599384,1.0,0.0,0.0,1.0,0.0,evasion_anti_forensics,1
0.005390835579514825,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423986933610577,0.0,0.004945381424088661,0.4956521739130434,0.49565217391304334,0.0,0.5394190871369295,0.0,0.0,0.5394190871369295,0.0,zero_day_covert_tunnel,1
0.007321337510016755,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010511978618635492,0.0,0.0056372729703108365,0.617391304347826,0.6173913043478261,0.0,0.5394190871369295,0.0,0.0,0.5394190871369295,0.0,zero_day_covert_tunnel,1
0.38988854083193697,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.03608660785886127,0.0015152349696972264,0.0,0.0,0.02194600116273322,0.0012064437838874707,0.0,0.39057811356411704,0.0,0.3810058303039023,0.5565217391304347,0.5565217391304347,0.6004626514840177,0.5394190871369295,0.0,0.0,0.5394190871369295,0.0,zero_day_covert_tunnel,1
0.6403074233262913,0.0,ssh,0.1,1.0,0.1530612244897959,0.5573376102646351,0.011292191782996954,0.0,0.0,0.0041020354228674125,0.011377070140179609,0.0,0.31801684515373696,0.0,0.15570083699041093,0.28695652173913044,0.28695652173913044,1.0,0.2987551867219917,0.0,0.0,0.2987551867219917,0.0,privilege_escalation,1
0.138996138996139,0.0,ssh,0.5,0.40000000000000013,0.9387755102040816,0.1896551724137931,0.019023420897694442,0.0,0.0,0.1141283674135595,0.01756190637895192,0.06565665617702318,0.10887562854697154,0.0238555463089079,0.07802609292663018,0.7043478260869565,0.7043478260869565,0.031042783064771092,0.3402489626556016,0.0,0.0,0.3402489626556016,0.0,botnet_malware_download,1
0.004261674072994827,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007494602755977995,0.0,0.002410814232300884,0.6434782608695652,0.6434782608695653,0.0,0.05394190871369292,0.0,0.0,0.05394190871369292,0.0,evasion_anti_forensics,1
0.009178990311065782,0.0,ssh,0.0,0.40000000000000013,0.0,0.00541299117882919,0.005871569388695738,0.0,0.0,0.0,0.005947621082479653,0.0,0.007088431582130161,0.0,0.0027628292295016395,0.08695652173913043,0.08695652173913043,0.0,0.6390041493775933,0.0,0.0,0.6390041493775933,0.0,zero_day_buffer_overflow,1
0.01628178043272383,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.4103849238171612,0.28790597836838205,0.0,0.0,0.5908221928873388,0.2827935606921599,0.008357732250671457,0.016050331353626025,0.0,0.01010821870641446,0.060869565217391286,0.060869565217391314,0.009866538005623884,0.6887966804979253,0.0,0.0,0.6887966804979253,0.0,zero_day_obfuscated_memory_attack,1
0.02010635972900124,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.37610264635124296,0.2203465349437236,0.0,0.0,0.49203821050613294,0.2158373265159435,0.01019714697920959,0.018994415365359146,0.0,0.008317723585034418,0.30434782608695654,0.3043478260869565,0.012189830248855539,0.6887966804979253,0.0,0.0,0.6887966804979253,0.0,zero_day_obfuscated_memory_attack,1
0.5226560792598529,0.0,ssh,0.4,0.19999999999999996,0.5408163265306122,0.6569767441860465,0.016466166763951844,0.0,0.0,0.017739376480235252,0.016413982669429224,0.24534839286142981,0.5235499710993587,0.26823156958390687,0.5196432658109948,0.4347826086956521,0.43478260869565216,0.2971384952079106,0.02074688796680496,0.0,0.0,0.02074688796680496,0.0,privilege_escalation,1
0.073249799664894,0.0,ssh,0.2,0.19999999999999996,0.3061224489795918,0.3049318364073777,0.0530094714917774,0.0,0.0,0.06940284964391671,0.05265748644105141,0.0943518712486973,0.07432947081385637,0.0,0.06362197378864948,0.33043478260869563,0.33043478260869563,0.03995555150061553,1.0,0.0,0.0,1.0,0.0,evasion_anti_forensics,1
0.13050921541487578,0.0,ssh,0.4,0.40000000000000013,0.5918367346938775,0.09582999198075381,0.010448801570611697,0.0,0.0,0.07653217984596952,0.009438844996404626,0.0833694808925482,0.10416465612908944,0.10022377021430161,0.05991878489988889,0.9826086956521739,0.9826086956521738,0.011257226081912531,1.0,0.0,0.0,1.0,0.0,botnet_malware_download,1
0.0060100531798645,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010171361311451094,0.0,0.004100427006922172,0.6,0.5999999999999999,0.0,0.6887966804979253,0.0,0.0,0.6887966804979253,0.0,zero_day_obfuscated_memory_attack,1
0.45497923799810586,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.05112269446672013,0.0017254619633510718,0.0,0.0,0.018825342514737397,0.0014660942695619557,0.0,0.45679000088913824,0.0,0.45796396183553467,0.417391304347826,0.41739130434782606,0.7167298033901324,0.5394190871369295,0.0,0.0,0.5394190871369295,0.0,zero_day_covert_tunnel,1
0.11634005973628615,0.0,ssh,0.30000000000000004,0.19999999999999996,0.4387755102040816,0.3963512429831596,0.04406235957613593,0.0,0.0,0.06348912063486947,0.043682981684374574,0.08444009540982453,0.11606888791588199,0.07216151888559054,0.1000195547439572,0.6086956521739131,0.6086956521739129,0.04826340464939885,0.05394190871369292,0.0,0.0,0.05394190871369292,0.0,evasion_anti_forensics,1
