dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt
0.013877608672622619,0.0,ssh,0.0,0.40000000000000013,0.0,0.020048115477145148,0.015368899964539938,0.0,0.0,0.0,0.015606315729521331,0.0
0.7417987923302376,0.0,ssh,0.8,0.19999999999999996,0.520408163265306,0.5130312750601443,0.00914637175439306,0.0,0.0,0.011748206875493036,0.009106179272453729,0.1881003862574667
0.497228009463611,0.0,ssh,0.5,0.40000000000000013,0.2040816326530612,0.2760625501202887,0.00728861432771011,0.0,0.0,0.006859189834090615,0.007295249843858887,0.21895297064060348
0.22928069493979308,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.06214915797914996,0.004032650579295345,0.0,0.0,0.03618132587192522,0.0035360242084111443,0.0
0.015360711889544123,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.6361267040898155,0.4575398065214814,0.0,0.0,0.5946462566443599,0.4554218240438437,0.011201451576619698
0.007839259860870793,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20947067339948441,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.02305533279871692,0.0020138857840636,0.0,0.0,0.039553063857105705,0.0014339920614660237,0.0
0.08838588933225043,0.0,ssh,0.30000000000000004,0.40000000000000013,0.47959183673469385,0.3540497193263833,0.05172711377097057,0.0,0.0,0.08814766279558742,0.05116450128146891,0.0390232370721014
0.07867509445955012,0.0,ssh,0.30000000000000004,0.19999999999999996,0.520408163265306,0.10685645549318364,0.01864069832192768,0.0,0.0,0.10700695734920615,0.01727563900621714,0.02760034258213356
0.005755852960909637,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015042904057346656,0.0,ssh,0.0,0.40000000000000013,0.0,0.0056134723336006415,0.004027010146687322,0.0,0.0,0.0,0.0040892193053910526,0.0
0.011794201772661463,0.0,ssh,0.0,0.40000000000000013,0.0,0.014635124298315958,0.012787873486826433,0.0,0.0,0.0,0.012985416339797556,0.0
0.20314982873689044,0.0,ssh,0.4,0.19999999999999996,0.24489795918367346,0.4224137931034483,0.026970197935273436,0.0,0.0,0.019966624598653598,0.027078386402398406,0.12287770787065401
0.25915463116635473,0.0,ssh,0.4,0.19999999999999996,0.5816326530612245,0.26343223736968724,0.013646202437920644,0.0,0.0,0.037294244198043086,0.013280896366256541,0.13999567135568236
0.34704615275963135,0.0,ssh,0.4,0.19999999999999996,0.18367346938775508,0.11186848436246993,0.004294113830819785,0.0,0.0,0.008820980205154302,0.004224186774574309,0.15172780814443254
0.005402733147356897,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40725308097037327,0.0,ssh,0.1,0.6000000000000001,0.07142857142857142,0.5613472333600642,0.01785610897144294,0.0,0.0,0.0029271051859673645,0.018086727456363347,0.0
0.008157067693068258,0.0,ssh,0.0,0.40000000000000013,0.0,0.0052125100240577385,0.0060251869932777275,0.0,0.0,0.0,0.006118262537321444,0.0
0.0068858363642783985,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07404922490200926,0.0,ssh,0.2,0.19999999999999996,0.13265306122448978,0.05012028869286287,0.008897993123728647,0.0,0.0,0.02891164034697637,0.008588830247149863,0.06927760400712207
0.0044139976694092305,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07380204103252233,0.0,ssh,0.2,0.19999999999999996,0.24489795918367346,0.3033279871692061,0.05216796199977716,0.0,0.0,0.053546848595182064,0.052146661313145354,0.10820870407508808
0.003107454359264098,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00911049118966065,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32607083583459867,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.08059342421812349,0.00357647781995609,0.0,0.0,0.02554275724452307,0.0032371464900632814,0.0
